       6.0000000E+00       0.0000000E+00
       4.4241184E-01      -1.2035563E+01
       3.4000000E+01       8.1022779E-07
       3.2000000E+01       3.1518996E-06
       3.0000000E+01       1.0749771E-05
       2.8000000E+01       3.2555123E-05
       2.6000000E+01       8.8558838E-05
       2.4000000E+01       2.1865076E-04
       2.2000000E+01       4.9460004E-04
       2.0000000E+01       1.0337678E-03
       1.8000000E+01       2.0117913E-03
       1.6000000E+01       3.6705991E-03
       1.4000000E+01       6.3182563E-03
       1.2000000E+01       1.0318447E-02
       1.0000000E+01       1.6069423E-02
       8.0000000E+00       2.4037037E-02
       6.0000000E+00       3.5570052E-02
       4.0000000E+00       5.2215002E-02
       2.0000000E+00       7.5636163E-02
       0.0000000E+00       1.0761689E-01
      -2.0000000E+00       1.4981467E-01
      -4.0000000E+00       2.0342073E-01
      -6.0000000E+00       2.6878095E-01
      -8.0000000E+00       3.4507480E-01
      -1.0000000E+01       4.3016267E-01
      -1.2000000E+01       5.2068633E-01
      -1.4000000E+01       6.1243695E-01
      -1.6000000E+01       7.0092106E-01
      -1.8000000E+01       7.8199738E-01
      -2.0000000E+01       8.5232067E-01
      -2.2000000E+01       9.0409374E-01
      -2.4000000E+01       9.3836665E-01
      -2.6000000E+01       9.6065682E-01
      -2.8000000E+01       9.7499263E-01
      -3.0000000E+01       9.8414773E-01
      -3.2000000E+01       9.8996842E-01
      -3.4000000E+01       9.9365872E-01
